community,lat,lon,count
11,27.7169,85.3461,5780
11,27.7175,85.3099,5897
11,27.7183,85.3303,5827
11,27.7184,85.2573,4694
11,27.71849,85.33357,7518
11,27.71852,85.35981,4662
11,27.71868,85.33819,3543
11,27.7187,85.3146,3587
11,27.71875,85.37626,7848
11,27.71916,85.2972,4974
11,27.7195,85.303,3260
11,27.71961,85.35592,2738
11,27.7197,85.3183,2215
11,27.72013,85.34823,1849
11,27.72041,85.32394,5402
11,27.72059,85.36185,1757
11,27.7211,85.3711,7557
11,27.72141,85.30928,4148
11,27.7221,85.3812,216
11,27.7222,85.3514,5051
11,27.72245,85.34424,698
11,27.7228,85.3268,2206
11,27.723,85.3332,586
11,27.7231,85.3586,6228
11,27.7232,85.3133,5310
11,27.72333,85.27421,3675
11,27.7234,85.2875,3995
11,27.72359,85.30681,3758
11,27.72411,85.32327,7074
11,27.72412,85.29537,5706
11,27.7244,85.3401,4722
11,27.72518,85.37332,322
11,27.72616,85.36348,6190
11,27.72668,85.33477,1114
11,27.7269,85.3675,4889
11,27.72713,85.31088,3166
11,27.7273,85.37741,7962
11,27.72739,85.35732,4955
11,27.7276,85.3521,7678
11,27.7278,85.3379,3001
11,27.7278,85.3442,445
11,27.72896,85.31971,536
11,27.72898,85.37266,4197
11,27.72915,85.33069,5331
11,27.7292,85.325,6513
11,27.7294,85.3146,6182
11,27.7295,85.3049,5800
11,27.72983,85.33486,766
11,27.73017,85.2843,6214
11,27.73025,85.36369,921
11,27.73051,85.34401,1848
11,27.7307,85.4632,3570
11,27.73146,85.21189,2360
11,27.732,85.3765,4626
11,27.7322,85.3556,6331
11,27.73228,85.337,278
11,27.73242,85.3128,4754
11,27.73245,85.34789,182
11,27.73279,85.3162,4759
11,27.7333,85.3094,386
11,27.73383,85.31136,7451
11,27.73428,85.29264,5501
11,27.73454,85.382,1940
11,27.73515,85.3316,1459
11,27.73577,85.33824,3784
11,27.73592,85.31179,6061
11,27.7362,85.3019,4085
11,27.7362,85.3199,5095
11,27.73703,85.30617,4247
11,27.7372,85.3438,7740
11,27.7383,85.3125,2759
11,27.73837,85.3351,7176
11,27.73883,85.30647,7506
11,27.73952,85.31898,2553
11,27.73953,85.35227,5387
11,27.74031,85.36286,6261
11,27.7414,85.3264,1933
11,27.7419,85.339,5961
11,27.74242,85.34356,7759
11,27.74273,85.33277,3340
11,27.74275,85.34747,4903
11,27.7428,85.318,5112
11,27.74331,85.43683,7042
11,27.74411,85.30997,5912
11,27.74416,85.29753,1672
11,27.746,85.3053,3469
11,27.7464,85.3314,7600
11,27.74642,85.34233,5480
11,27.7469,85.31561,4039
11,27.7474,85.3245,602
11,27.75,85.4136,773
11,27.7503,85.3339,5280
11,27.75117,85.88169,4543
11,27.7514,85.3435,7492
11,27.75308,85.3274,420
11,27.75395,85.39042,4063
11,27.75466,85.36805,5223
11,27.75498,85.16776,1493
11,27.755,85.82488,5259
11,27.75527,85.31209,2720
11,27.7553,85.3121,1834
11,27.75569,85.32756,5426
11,27.75692,85.28469,7093
11,27.75781,85.34975,1276
11,27.76114,85.31057,1874
11,27.7649,85.3536,974
11,27.7671,85.3,7087
11,27.7684,85.3304,3273
11,27.77109,85.36232,4143
11,27.7756,85.7133,5941
11,27.7778,85.3608,1163
11,27.78459,85.90507,7284
11,27.78489,85.31742,938
11,27.7854,85.3656,1244
11,27.7881,85.3464,7461
11,27.8173,85.1708,2850
11,27.82972,85.57402,5212
11,27.83054,85.88147,2011
11,27.83236,85.23923,214
11,27.8371,85.06625,2264
11,27.8392,84.75103,6181
11,27.85061,85.19139,3339
11,27.8623,84.92938,1974
11,27.87258,85.14091,5070
11,27.87482,84.85051,7082
11,27.87708,85.89156,1900
11,27.88407,85.0956,6277
11,27.896,85.14661,1230
11,27.90049,84.79658,2786
11,27.9113,85.1418,4104
11,27.91191,84.85906,456
11,27.91656,85.23419,1645
11,27.91896,85.16674,2165
11,27.9326,84.6653,67
11,27.93465,84.8978,6436
11,27.93786,84.52457,1262
11,27.94275,85.14937,723
11,27.9717,85.9621,7638
11,27.9978,84.6236,7357
11,28.01018,84.6424,6273
11,28.05389,84.73387,3122
11,28.10733,84.56969,257
11,28.1127,85.2962,3689
11,28.1688,85.32436,6374
12,27.35474,85.17483,499
12,27.3787,85.0832,5998
12,27.3992,85.07036,1334
12,27.3999,85.0178,341
12,27.41065,85.02489,7090
12,27.41117,85.14601,7638
12,27.41644,85.0136,3836
12,27.4183,85.0347,5195
12,27.4231,85.036,804
12,27.42384,85.04401,673
12,27.4258,85.0304,7633
12,27.43163,85.02925,4964
12,27.4323,85.0341,1054
12,27.43711,84.9519,622
12,27.43769,84.40284,4748
12,27.4379,84.9955,3459
12,27.457,84.3337,7986
12,27.52072,85.65407,5752
12,27.5244,84.8109,983
12,27.53054,85.50493,3824
12,27.53973,85.71558,931
12,27.54139,85.03004,83
12,27.55014,85.61249,1370
12,27.55676,84.73455,6635
12,27.5701,85.3155,6049
12,27.5702,85.27732,5313
12,27.57133,84.5506,1238
12,27.57703,84.27723,2866
12,27.5794,84.4943,1591
12,27.5794,85.0716,2556
12,27.58207,84.58774,6758
12,27.58225,85.21294,6289
12,27.58341,84.21024,7256
12,27.5888,84.6861,1052
12,27.58923,85.32164,7904
12,27.5899,84.5406,3539
12,27.59493,85.29581,7601
12,27.5951,84.3654,7082
12,27.5955,84.2555,615
12,27.596,84.3101,6739
12,27.6002,85.3242,1052
12,27.6005,85.3689,3321
12,27.6017,84.6434,5206
12,27.60542,84.60692,3977
12,27.6114,85.2677,7347
12,27.6125,84.5711,2220
12,27.6166,85.3545,6475
12,27.61779,84.27165,6787
12,27.6188,85.5532,7021
12,27.6211,84.5177,5842
12,27.62127,85.31896,360
12,27.6234,85.5393,7815
12,27.6239,85.7549,7833
12,27.62435,84.50919,7063
12,27.62497,85.35715,5686
12,27.62571,85.34753,3132
12,27.6258,85.3268,5674
12,27.62871,85.31903,5713
12,27.62905,85.30327,7467
12,27.6291,84.30724,2666
12,27.6298,85.5222,3370
12,27.63229,85.39078,61
12,27.6348,85.3431,1742
12,27.63573,85.32825,4981
12,27.6367,85.3058,6205
12,27.639,84.57389,1764
12,27.6392,84.3958,5609
12,27.6392,85.4748,4468
12,27.6397,85.3183,5139
12,27.64005,84.37091,3806
12,27.64024,84.42516,4562
12,27.64355,85.15887,7868
12,27.64363,85.33812,7170
12,27.64439,85.37125,5453
12,27.64626,85.39059,4749
12,27.6483,85.3582,217
12,27.6484,85.3191,2622
12,27.649,85.3397,7081
12,27.64991,85.40994,2488
12,27.6522,84.5345,3000
12,27.65238,85.28072,603
12,27.6524,85.3046,1510
12,27.65357,85.37801,6568
12,27.6542,85.5077,6207
12,27.65468,85.31968,4707
12,27.6563,85.39255,5305
12,27.65716,85.33092,2967
12,27.6581,85.3163,3883
12,27.6584,85.3017,2487
12,27.65925,85.35844,7037
12,27.6594,85.3231,6592
12,27.66072,85.31177,7617
12,27.66101,85.31985,1129
12,27.6612,85.3434,5862
12,27.66335,85.30598,2024
12,27.6637,85.3279,522
12,27.66391,84.41839,1587
12,27.6643,85.62934,1441
12,27.6646,85.3165,2697
12,27.6651,85.3671,1845
12,27.6654,85.4264,1012
12,27.6661,85.3211,4008
12,27.6661,85.4034,611
12,27.66623,84.3279,5117
12,27.6667,85.26067,5768
12,27.667,84.4225,137
12,27.6671,85.3334,6930
12,27.6676,85.3499,5739
12,27.6677,85.3164,3496
12,27.66829,85.30467,3112
12,27.66831,85.31122,2865
12,27.66869,85.37786,1711
12,27.6696,85.3242,7125
12,27.66978,85.27802,2551
12,27.67006,85.24994,1437
12,27.67043,85.4231,5802
12,27.67069,85.33936,3184
12,27.67087,84.44022,5408
12,27.67138,85.34651,52
12,27.67154,85.31998,183
12,27.6717,85.3089,3765
12,27.6717,85.329,2405
12,27.6728,85.4244,481
12,27.67285,85.32368,4689
12,27.67367,85.43817,5980
12,27.6738,85.4311,2641
12,27.67383,85.40209,1258
12,27.67395,84.51559,5387
12,27.674,85.3209,5769
12,27.6743,85.37481,6898
12,27.67431,85.33524,2445
12,27.67432,85.35175,5704
12,27.67457,85.27998,2793
12,27.6746,85.2971,7375
12,27.6751,85.3261,2437
12,27.6758,85.3852,378
12,27.676,85.361,5145
12,27.67681,85.23402,3445
12,27.677,85.2775,6092
12,27.6772,85.3144,4941
12,27.67741,85.28107,1596
12,27.6778,85.3408,894
12,27.67798,85.34545,5149
12,27.67821,84.54717,6676
12,27.67889,85.48593,4691
12,27.6796,85.3239,4211
12,27.67965,84.43086,2686
12,27.6799,84.4396,2739
12,27.68034,85.34229,5145
12,27.6806,85.3471,6878
12,27.68079,85.0802,4370
12,27.68079,85.31333,5872
12,27.68119,85.30668,4562
12,27.6815,85.3318,1128
12,27.68197,85.44534,5922
12,27.6828,85.3181,4561
12,27.68299,85.34346,466
12,27.6833,85.3109,5957
12,27.68398,85.30169,4688
12,27.68501,84.44708,2171
12,27.6856,85.31459,7928
12,27.6856,85.3306,6108
12,27.6858,85.2647,407
12,27.6858,85.3067,665
12,27.68585,85.32016,4518
12,27.68589,85.33526,7122
12,27.6859,85.371,7234
12,27.6865,85.2426,6283
12,27.68691,85.25248,7283
12,27.6872,85.2889,5707
12,27.68739,85.75772,4225
12,27.68766,84.43911,6726
12,27.688,85.31024,6252
12,27.6883,85.3339,2605
12,27.6884,84.4155,84
12,27.6884,84.4322,4511
12,27.6884,85.3152,6438
12,27.689,85.2969,346
12,27.6892,85.3452,690
12,27.68923,85.36332,7734
12,27.6895,85.2266,5328
12,27.68989,85.27178,1124
12,27.69061,85.33914,4105
12,27.6908,85.3056,7663
12,27.69081,84.45221,1880
12,27.69102,85.32044,3237
12,27.6917,85.3922,1743
12,27.6918,85.4141,3479
12,27.69188,85.21655,7436
12,27.692,85.3483,3057
12,27.69238,85.33486,4310
12,27.6925,84.4204,5271
12,27.6926,85.3284,7999
12,27.69281,85.29856,6732
12,27.6931,85.3408,371
12,27.69323,85.36653,6223
12,27.69328,85.31705,6332
12,27.6933,85.2937,6791
12,27.6933,85.3122,4313
12,27.6936,85.2806,4023
12,27.69419,85.46375,5601
12,27.6945,85.28453,4621
12,27.6951,85.2884,5058
12,27.69561,85.35422,7390
12,27.69585,85.34057,3434
12,27.6959,85.6315,1305
12,27.69594,85.30204,5934
12,27.6962,84.4242,6721
12,27.69653,85.43306,4535
12,27.69667,85.34389,7902
12,27.69699,85.21351,2896
12,27.697,85.35042,3990
12,27.6972,85.3378,220
12,27.6974,85.2765,6124
12,27.69754,85.37124,5105
12,27.6979,85.33069,5327
12,27.69817,84.43082,3558
12,27.6983,85.305,1426
12,27.6985,85.2986,7903
12,27.69885,85.28395,5097
12,27.69905,85.31077,1030
12,27.6996,85.3793,5612
12,27.6997,85.2911,2770
12,27.6998,84.4365,4351
12,27.6999,85.33571,680
12,27.7,85.32167,89
12,27.7,85.3571,7167
12,27.70023,85.23885,7180
12,27.70057,85.30042,7562
12,27.7006,85.3533,7515
12,27.701,85.30503,2330
12,27.7011,84.45303,1169
12,27.70111,85.41598,2784
12,27.7012,85.3416,5307
12,27.70124,85.29475,633
12,27.7014,85.3128,6158
12,27.7016,85.3082,1583
12,27.7017,85.28542,5205
12,27.70185,85.3102,4740
12,27.7022,85.3258,5536
12,27.70242,85.3308,5905
12,27.70274,85.27505,6986
12,27.7031,85.3377,320
12,27.7033,85.2986,3592
12,27.70342,85.32098,3534
12,27.70348,85.25956,1750
12,27.70358,85.3113,5549
12,27.70375,85.30539,2887
12,27.7038,85.3088,5247
12,27.704,85.2044,7329
12,27.7044,85.3322,3073
12,27.7049,85.3123,5327
12,27.7049,85.3443,5819
12,27.70555,85.39269,3523
12,27.7057,85.3108,1156
12,27.7058,85.3188,2583
12,27.70586,85.32298,2149
12,27.70619,84.43985,98
12,27.70652,85.32653,1286
12,27.7066,85.2877,3943
12,27.70709,85.3003,2551
12,27.7072,85.3049,3905
12,27.7076,85.3433,413
12,27.70785,85.33915,6491
12,27.708,85.3133,5439
12,27.7083,85.3099,7482
12,27.70848,85.3325,5198
12,27.7094,85.3219,4990
12,27.70984,85.29661,926
12,27.70986,85.32485,4210
12,27.71,85.3063,3693
12,27.71037,85.29252,1481
12,27.71045,85.37551,730
12,27.7105,85.31195,1747
12,27.71106,85.287,4781
12,27.7111,85.2792,5569
12,27.7121,85.3367,846
12,27.7122,85.3283,1937
12,27.7125,85.3107,7593
12,27.7125,85.31738,2418
12,27.7128,85.3442,1004
12,27.7129,85.3129,2474
12,27.7132,85.3066,5989
12,27.7133,85.2997,4864
12,27.7138,85.31,1159
12,27.71398,85.26405,2844
12,27.7143,85.29413,4195
12,27.71481,85.33302,2648
12,27.71497,85.3104,1452
12,27.71527,85.35838,3888
12,27.71547,85.34128,4291
12,27.71551,85.30495,25
12,27.71567,85.28115,3842
12,27.71576,85.32471,6811
12,27.7159,85.3516,166
12,27.7159,85.3684,4147
12,27.7169,85.3461,6458
12,27.717,85.3941,7470
12,27.7175,85.3099,6277
12,27.7183,85.3303,6107
12,27.7184,85.2573,4959
12,27.71868,85.33819,7308
12,27.7187,85.3146,1132
12,27.71875,85.37626,2436
12,27.71916,85.2972,5515
12,27.7195,85.303,7507
12,27.71961,85.35592,1905
12,27.7197,85.3183,3592
12,27.71993,85.08026,6411
12,27.72029,85.38727,1353
12,27.72041,85.32394,2790
12,27.72059,85.36185,165
12,27.7211,85.3711,6113
12,27.72136,85.28142,7721
12,27.72141,85.30928,4891
12,27.7221,85.3812,128
12,27.7222,85.3514,7692
12,27.72245,85.34424,2858
12,27.723,85.3332,5874
12,27.7231,85.3586,407
12,27.7232,85.3133,5805
12,27.72333,85.27421,3858
12,27.7234,85.2875,1326
12,27.72359,85.30681,988
12,27.7237,85.5257,2107
12,27.72411,85.32327,1917
12,27.72412,85.29537,7817
12,27.7244,85.3401,75
12,27.72518,85.37332,7487
12,27.7254,85.4029,7488
12,27.72593,84.59473,4870
12,27.72616,85.36348,7670
12,27.72668,85.33477,1220
12,27.7269,85.3675,6970
12,27.72713,85.31088,5954
12,27.7273,85.37741,7944
12,27.7276,85.3521,5570
12,27.7278,85.3379,2131
12,27.7278,85.3442,5010
12,27.728,85.1484,4167
12,27.72841,85.24053,6154
12,27.7289,85.3593,7909
12,27.72896,85.31971,2600
12,27.72898,85.37266,7451
12,27.72915,85.33069,4951
12,27.7292,85.325,5104
12,27.7294,85.2983,2162
12,27.7294,85.3146,2187
12,27.7295,85.3049,4752
12,27.73017,85.2843,2386
12,27.73025,85.36369,2588
12,27.73051,85.34401,3328
12,27.7307,85.4632,5426
12,27.73146,85.21189,3894
12,27.732,85.3765,2016
12,27.7322,85.3556,5765
12,27.73228,85.337,7891
12,27.73229,85.30473,6718
12,27.73242,85.3128,4247
12,27.73245,85.34789,7805
12,27.73279,85.3162,493
12,27.7333,85.3094,5009
12,27.73383,85.31135,7971
12,27.73383,85.31136,3456
12,27.73428,85.29264,7266
12,27.73454,85.382,1930
12,27.7351,84.4549,4196
12,27.73515,85.3316,6923
12,27.73592,85.31179,5511
12,27.73597,85.3284,6058
12,27.73606,85.30898,548
12,27.7362,85.3019,4943
12,27.7362,85.3199,701
12,27.73703,85.30617,320
12,27.73714,85.58128,636
12,27.7372,85.3438,4747
12,27.7383,85.3125,1098
12,27.73837,85.3351,7646
12,27.73883,85.30647,6256
12,27.73952,85.31898,4553
12,27.73953,85.35227,5524
12,27.74031,85.36286,45
12,27.74043,85.39967,7047
12,27.7414,85.3264,6607
12,27.7419,85.339,5128
12,27.74242,85.34356,2900
12,27.74273,85.33277,7167
12,27.74275,85.34747,4661
12,27.7428,85.318,4038
12,27.74331,85.43683,597
12,27.74411,85.30997,2099
12,27.74416,85.29753,4399
12,27.746,85.3053,5702
12,27.7464,85.3314,172
12,27.74642,85.34233,6981
12,27.7469,85.31561,4721
12,27.7474,85.3245,7765
12,27.75,85.4136,6775
12,27.7503,85.3339,4713
12,27.75117,85.88169,365
12,27.7514,85.3435,606
12,27.75395,85.39042,7413
12,27.75466,85.36805,2109
12,27.75478,85.11438,6067
12,27.75498,85.16776,1409
12,27.755,85.82488,7545
12,27.75527,85.31209,1320
12,27.7553,85.3121,2242
12,27.75569,85.32756,7592
12,27.75692,85.28469,7819
12,27.75781,85.34975,3572
12,27.76114,85.31057,5652
12,27.7619,85.0598,4451
12,27.7649,85.3536,6668
12,27.7671,85.3,1849
12,27.7684,85.3304,6407
12,27.76921,84.77478,5451
12,27.77009,84.46833,2878
12,27.77155,85.26968,773
12,27.7756,85.7133,4438
12,27.7778,85.3608,5611
12,27.78301,84.90959,988
12,27.78332,85.62225,6536
12,27.78489,85.31742,5682
12,27.7854,85.3656,1522
12,27.78977,85.02151,7312
12,27.7929,84.5014,2414
12,27.79538,85.33103,5356
12,27.80121,85.00818,1072
12,27.8043,84.9563,5854
12,27.8044,84.8804,4436
12,27.81333,85.26865,969
12,27.8173,85.1708,2263
12,27.82277,85.54227,7645
12,27.83054,85.88147,7524
12,27.83236,85.23923,6598
12,27.83396,84.55443,7473
12,27.8371,85.06625,4202
12,27.8392,84.75103,924
12,27.8436,84.8952,7911
12,27.84764,85.14569,4534
12,27.84937,85.10679,1222
12,27.85061,85.19139,6883
12,27.8558,84.5606,2039
12,27.8603,85.5667,974
12,27.86165,84.8132,355
12,27.8623,84.92938,7178
12,27.87258,85.14091,2804
12,27.87289,85.00895,3304
12,27.87482,84.85051,2641
12,27.87708,85.89156,5003
12,27.88407,85.0956,6598
12,27.8845,84.9489,2148
12,27.89273,85.06361,3200
12,27.896,85.14661,1032
12,27.90049,84.79658,3602
12,27.9039,84.584,3760
12,27.9113,85.1418,1679
12,27.91191,84.85906,1830
12,27.91656,85.23419,5375
12,27.91896,85.16674,5119
12,27.92176,85.30878,1436
12,27.9221,85.1444,4603
12,27.93001,85.39915,13
12,27.93465,84.8978,2555
12,27.93786,84.52457,1334
12,27.94275,85.14937,6570
12,27.94593,85.19589,6208
12,27.94919,84.67152,4533
12,27.94984,85.57792,5860
12,27.9503,84.8452,2221
12,27.96305,85.03115,7310
12,27.96869,84.58299,1346
12,27.96877,84.99141,5561
12,27.9717,85.9621,4151
12,27.97857,84.9312,4403
12,27.97989,85.08611,4228
12,27.98212,84.47464,6992
12,27.99413,84.74589,2241
12,27.99927,85.24295,1257
12,28.00057,85.20823,771
12,28.00381,84.81945,3972
12,28.01018,84.6424,7952
12,28.02665,84.75806,7907
12,28.03202,84.70911,199
12,28.03969,84.79905,4993
12,28.0446,84.81981,4215
12,28.05389,84.73387,642
12,28.054,84.489,2362
12,28.07059,84.76765,6138
12,28.0811,84.8002,2870
12,28.10733,84.56969,2193
12,28.1127,85.2962,794
12,28.12996,84.83564,4385
12,28.14989,84.64328,2734
12,28.1688,85.32436,2553
12,28.17431,84.66851,4098
13,27.31785,85.1977,220
13,27.35474,85.17483,6083
13,27.39728,85.03857,7892
13,27.3999,85.0178,5279
13,27.41117,85.14601,3851
13,27.4183,85.0347,6049
13,27.4258,85.0304,2423
13,27.42887,85.04008,7408
13,27.43163,85.02925,6607
13,27.4323,85.0341,904
13,27.4379,84.9955,5940
13,27.457,84.3337,7585
13,27.48333,85.42284,1311
13,27.48516,85.78003,3917
13,27.48995,85.71685,6208
13,27.5244,84.8109,335
13,27.53009,85.8028,6594
13,27.53054,85.50493,7363
13,27.53941,84.80676,3234
13,27.53973,85.71558,5496
13,27.55014,85.61249,760
13,27.55207,85.57702,1772
13,27.56802,85.34457,3910
13,27.5701,85.3155,6815
13,27.57043,85.7501,2066
13,27.5738,85.5265,3480
13,27.57441,85.55537,1247
13,27.57703,84.27723,7251
13,27.57744,85.65456,1170
13,27.57789,85.45845,1395
13,27.58237,85.50289,2670
13,27.58341,84.21024,3659
13,27.5845,85.513,4437
13,27.58923,85.32164,6827
13,27.5936,85.0881,6582
13,27.59493,85.29581,6950
13,27.5955,84.2555,5268
13,27.59556,85.34675,6069
13,27.59563,85.2608,1066
13,27.6002,85.3242,87
13,27.6005,85.3689,3877
13,27.6017,84.6434,3805
13,27.60304,84.34537,4640
13,27.60995,85.56876,7024
13,27.6114,85.2677,7700
13,27.6114,85.3188,3711
13,27.61239,85.4132,523
13,27.6125,84.5711,5759
13,27.6188,85.5532,5613
13,27.61936,85.63663,1567
13,27.6211,84.5177,5931
13,27.62127,85.31896,1014
13,27.62285,85.30434,2114
13,27.6234,85.5393,984
13,27.6239,85.7549,5553
13,27.62497,85.35715,4582
13,27.62571,85.34753,1118
13,27.6258,85.3268,1910
13,27.62744,85.67547,4182
13,27.6291,84.30724,4451
13,27.6298,85.5222,7077
13,27.62991,85.59459,5729
13,27.63358,85.52007,577
13,27.63473,85.49178,4235
13,27.6348,85.3431,2835
13,27.63551,85.42828,2843
13,27.63573,85.32825,1495
13,27.6367,85.3058,4483
13,27.639,84.57389,5784
13,27.6392,85.4748,5948
13,27.6397,85.3183,7735
13,27.642,85.3786,3968
13,27.6426,85.86459,2195
13,27.64318,85.10868,2402
13,27.64346,85.54058,4881
13,27.64355,85.15887,1303
13,27.64488,85.32477,3665
13,27.64626,85.39059,1465
13,27.6468,85.70359,5372
13,27.6483,85.3582,7038
13,27.6484,85.3191,7986
13,27.649,85.3397,3574
13,27.64991,85.40994,3805
13,27.65191,85.46123,5773
13,27.65238,85.28072,5646
13,27.6524,85.3046,2056
13,27.65357,85.37801,4220
13,27.6542,85.5077,7263
13,27.65468,85.31968,1805
13,27.6563,85.39255,7103
13,27.65716,85.33092,2699
13,27.65745,84.39075,3510
13,27.6581,85.3163,7820
13,27.6584,85.3017,4944
13,27.65925,85.35844,7508
13,27.6594,85.3231,750
13,27.66072,85.31177,4073
13,27.66101,85.31985,2421
13,27.6612,85.3434,1782
13,27.66335,85.30598,2189
13,27.6637,85.3279,7769
13,27.6643,85.62934,3532
13,27.6646,85.3165,1319
13,27.6651,85.3671,1085
13,27.6654,85.4264,1651
13,27.66585,85.34225,285
13,27.6661,85.3211,3023
13,27.6661,85.4034,3914
13,27.6667,85.26067,5278
13,27.6671,85.3334,7418
13,27.6676,85.3499,7117
13,27.6677,85.3164,4016
13,27.66782,85.32854,5801
13,27.66831,85.31122,7208
13,27.66869,85.37786,5148
13,27.66873,85.56179,3548
13,27.6696,85.3242,6253
13,27.66978,85.27802,4217
13,27.67006,85.24994,3845
13,27.67043,85.4231,7312
13,27.67069,85.33936,3228
13,27.67083,85.32643,4007
13,27.67138,85.34651,5662
13,27.67154,85.31998,3874
13,27.67156,85.32636,2771
13,27.6717,85.3089,1729
13,27.6717,85.329,747
13,27.6728,85.4244,2430
13,27.67285,85.32368,4190
13,27.67296,85.31404,750
13,27.67319,85.31842,382
13,27.67367,85.43817,4630
13,27.6738,85.4311,5519
13,27.67383,85.40209,4875
13,27.674,85.3209,3449
13,27.6743,85.37481,7475
13,27.67431,85.33524,2851
13,27.67432,85.35175,2568
13,27.67457,85.27998,193
13,27.6746,85.2971,1679
13,27.6747,85.3162,6014
13,27.6751,85.3261,576
13,27.67545,85.36703,7135
13,27.67554,85.34296,3229
13,27.6758,85.3852,2497
13,27.676,85.361,1809
13,27.67681,85.23402,4520
13,27.677,85.2775,1525
13,27.67712,84.41643,2017
13,27.67715,85.31937,6620
13,27.6772,85.3144,6696
13,27.6772,85.4364,6273
13,27.67741,85.28107,3389
13,27.6778,85.3408,1843
13,27.67798,85.34545,635
13,27.67821,84.54717,2946
13,27.67872,85.38549,1023
13,27.67889,85.48593,3756
13,27.6796,85.3239,3854
13,27.67965,84.43086,359
13,27.67983,85.3987,3900
13,27.6806,85.3471,3131
13,27.68119,85.30668,2485
13,27.6815,85.3318,2020
13,27.68197,85.44534,5874
13,27.6822,85.3867,5049
13,27.6828,85.3181,1544
13,27.68299,85.34346,4309
13,27.6833,85.3109,7287
13,27.6837,85.3384,6080
13,27.68398,85.30169,6563
13,27.6856,85.31459,343
13,27.6856,85.3306,268
13,27.6858,85.2647,2793
13,27.6858,85.3067,4112
13,27.6858,85.3444,1659
13,27.68585,85.32016,5863
13,27.68589,85.33526,4047
13,27.6859,85.371,7377
13,27.6865,85.2426,2336
13,27.68691,85.25248,5401
13,27.6872,85.2889,6073
13,27.6872,85.3259,3129
13,27.68739,85.75772,4805
13,27.6883,85.3339,4219
13,27.6884,84.4155,1866
13,27.6884,85.3152,1412
13,27.689,85.2969,464
13,27.6892,85.3452,4325
13,27.68923,85.36332,4019
13,27.6895,85.2266,6356
13,27.68989,85.27178,3967
13,27.6899,85.3309,6984
13,27.69061,85.33914,3361
13,27.6908,85.3056,2600
13,27.69102,85.32044,7684
13,27.6917,85.3922,778
13,27.6918,85.4141,1852
13,27.69188,85.21655,6834
13,27.692,85.3483,5090
13,27.69238,85.33486,3512
13,27.6926,85.3284,5765
13,27.69281,85.29856,2855
13,27.6931,85.3408,4524
13,27.69323,85.36653,3539
13,27.6933,85.2937,62
13,27.6933,85.3122,4400
13,27.6936,85.2806,235
13,27.6939,85.3214,5532
13,27.69419,85.46375,5153
13,27.6945,85.28453,3466
13,27.6951,85.2884,5905
13,27.69561,85.35422,2436
13,27.69585,85.34057,6466
13,27.6959,85.6315,6419
13,27.69594,85.30204,6119
13,27.69613,85.34764,1610
13,27.6962,84.4242,7458
13,27.69653,85.43306,5080
13,27.69667,85.34389,5489
13,27.69699,85.21351,153
13,27.69699,85.30865,4397
13,27.697,85.35042,6382
13,27.6972,85.3378,2823
13,27.6974,85.2765,3084
13,27.69754,85.37124,4470
13,27.69784,85.30672,2940
13,27.6979,85.33069,6379
13,27.6983,85.305,1699
13,27.6985,85.2986,7293
13,27.6985,85.3414,7189
13,27.69885,85.28395,5554
13,27.69905,85.31077,5456
13,27.69926,85.34516,3298
13,27.6996,85.3793,4150
13,27.6997,85.2911,7977
13,27.6998,84.4365,2426
13,27.69987,85.34955,3728
13,27.6999,85.33571,3786
13,27.7,85.32167,1091
13,27.7,85.3571,7183
13,27.70023,85.23885,7580
13,27.70057,85.30042,5819
13,27.7006,85.3533,6893
13,27.701,85.30503,2981
13,27.7011,84.45303,2825
13,27.70111,85.41598,6500
13,27.7012,85.3416,2138
13,27.7014,85.3128,3561
13,27.7016,85.3082,6848
13,27.7017,85.28542,3658
13,27.70185,85.3102,2624
13,27.7022,85.3258,1804
13,27.70238,85.30667,1819
13,27.7024,85.3466,3211
13,27.70242,85.3308,6256
13,27.70274,85.27505,3048
13,27.7031,85.3377,285
13,27.7033,85.2986,7331
13,27.70342,85.32098,3232
13,27.70348,85.25956,3526
13,27.70358,85.3113,4487
13,27.70375,85.30539,368
13,27.7038,85.3088,1342
13,27.704,85.2044,6098
13,27.70406,85.35082,7666
13,27.7044,85.3322,4159
13,27.7045,85.2681,1206
13,27.7049,85.3123,4418
13,27.7049,85.3443,3342
13,27.70509,85.34032,6864
13,27.70555,85.39269,3878
13,27.7057,85.3108,5594
13,27.7058,85.3188,7374
13,27.70586,85.32298,3693
13,27.70596,85.3348,2267
13,27.70619,84.43985,5021
13,27.70631,85.30938,7041
13,27.70652,85.32653,5050
13,27.7066,85.2877,6694
13,27.70709,85.3003,5889
13,27.7072,85.3049,4337
13,27.7076,85.3433,99
13,27.70785,85.33915,5194
13,27.708,85.3133,5916
13,27.7083,85.3099,5433
13,27.70848,85.3325,1917
13,27.7094,85.3219,1710
13,27.7098,85.3163,6442
13,27.70984,85.29661,7899
13,27.70986,85.32485,1310
13,27.71,85.3063,6767
13,27.71045,85.37551,516
13,27.7105,85.31195,2920
13,27.71106,85.287,4176
13,27.7111,85.2792,4968
13,27.71166,85.49627,5614
13,27.7121,85.3367,6077
13,27.7122,85.3283,6972
13,27.7125,85.31738,7221
13,27.7128,85.3442,522
13,27.7129,85.3129,545
13,27.7132,85.3066,6778
13,27.7133,85.2997,2189
